,lower_ci,upper_ci,forecast
692,-0.541560747637123,0.5719424152246825,0.015190833793779742
693,-0.5415607480961401,0.5719424156836995,0.015190833793779742
694,-0.5415607485551571,0.5719424161427166,0.015190833793779742
695,-0.5415607490141742,0.5719424166017336,0.015190833793779742
696,-0.5415607494731911,0.5719424170607506,0.015190833793779742
697,-0.5415607499322083,0.5719424175197677,0.015190833793779742
698,-0.5415607503912253,0.5719424179787848,0.015190833793779742
699,-0.5415607508502424,0.5719424184378018,0.015190833793779742
700,-0.5415607513092593,0.5719424188968187,0.015190833793779742
701,-0.5415607517682763,0.5719424193558358,0.015190833793779742
702,-0.5415607522272934,0.5719424198148528,0.015190833793779742
703,-0.5415607526863104,0.5719424202738699,0.015190833793779742
704,-0.5415607531453275,0.5719424207328869,0.015190833793779742
705,-0.5415607536043445,0.571942421191904,0.015190833793779742
706,-0.5415607540633616,0.571942421650921,0.015190833793779742
707,-0.5415607545223786,0.5719424221099381,0.015190833793779742
708,-0.5415607549813957,0.5719424225689551,0.015190833793779742
709,-0.5415607554404127,0.5719424230279722,0.015190833793779742
710,-0.5415607558994296,0.5719424234869891,0.015190833793779742
711,-0.5415607563584467,0.5719424239460061,0.015190833793779742
712,-0.5415607568174637,0.5719424244050232,0.015190833793779742
713,-0.5415607572764808,0.5719424248640402,0.015190833793779742
714,-0.5415607577354977,0.5719424253230572,0.015190833793779742
715,-0.5415607581945148,0.5719424257820742,0.015190833793779742
716,-0.5415607586535318,0.5719424262410913,0.015190833793779742
717,-0.5415607591125489,0.5719424267001083,0.015190833793779742
718,-0.5415607595715659,0.5719424271591254,0.015190833793779742
719,-0.541560760030583,0.5719424276181424,0.015190833793779742
720,-0.5415607604896,0.5719424280771594,0.015190833793779742
721,-0.541560760948617,0.5719424285361765,0.015190833793779742
722,-0.5415607614076341,0.5719424289951935,0.015190833793779742
723,-0.5415607618666511,0.5719424294542106,0.015190833793779742
724,-0.5415607623256681,0.5719424299132275,0.015190833793779742
725,-0.5415607627846851,0.5719424303722446,0.015190833793779742
726,-0.5415607632437022,0.5719424308312616,0.015190833793779742
727,-0.5415607637027192,0.5719424312902787,0.015190833793779742
728,-0.5415607641617362,0.5719424317492956,0.015190833793779742
729,-0.5415607646207532,0.5719424322083126,0.015190833793779742
730,-0.5415607650797702,0.5719424326673297,0.015190833793779742
731,-0.5415607655387873,0.5719424331263467,0.015190833793779742
732,-0.5415607659978043,0.5719424335853638,0.015190833793779742
733,-0.5415607664568213,0.5719424340443807,0.015190833793779742
734,-0.5415607669158383,0.5719424345033978,0.015190833793779742
735,-0.5415607673748554,0.5719424349624148,0.015190833793779742
736,-0.5415607678338724,0.5719424354214319,0.015190833793779742
737,-0.5415607682928895,0.5719424358804489,0.015190833793779742
738,-0.5415607687519064,0.5719424363394658,0.015190833793779742
739,-0.5415607692109234,0.5719424367984829,0.015190833793779742
740,-0.5415607696699405,0.5719424372574999,0.015190833793779742
741,-0.5415607701289575,0.571942437716517,0.015190833793779742
742,-0.5415607705879746,0.571942438175534,0.015190833793779742
743,-0.5415607710469915,0.571942438634551,0.015190833793779742
744,-0.5415607715060086,0.571942439093568,0.015190833793779742
745,-0.5415607719650256,0.5719424395525851,0.015190833793779742
746,-0.5415607724240427,0.5719424400116021,0.015190833793779742
747,-0.5415607728830596,0.571942440470619,0.015190833793779742
748,-0.5415607733420766,0.5719424409296361,0.015190833793779742
749,-0.5415607738010936,0.571942441388653,0.015190833793779742
750,-0.5415607742601106,0.5719424418476701,0.015190833793779742
751,-0.5415607747191277,0.5719424423066871,0.015190833793779742
752,-0.5415607751781446,0.571942442765704,0.015190833793779742
753,-0.5415607756371617,0.5719424432247211,0.015190833793779742
754,-0.5415607760961787,0.5719424436837381,0.015190833793779742
755,-0.5415607765551957,0.5719424441427552,0.015190833793779742
756,-0.5415607770142128,0.5719424446017722,0.015190833793779742
757,-0.5415607774732297,0.5719424450607892,0.015190833793779742
758,-0.5415607779322468,0.5719424455198062,0.015190833793779742
759,-0.5415607783912638,0.5719424459788233,0.015190833793779742
760,-0.5415607788502809,0.5719424464378403,0.015190833793779742
761,-0.5415607793092978,0.5719424468968572,0.015190833793779742
762,-0.5415607797683147,0.5719424473558742,0.015190833793779742
763,-0.5415607802273318,0.5719424478148912,0.015190833793779742
764,-0.5415607806863488,0.5719424482739083,0.015190833793779742
765,-0.5415607811453659,0.5719424487329253,0.015190833793779742
766,-0.5415607816043828,0.5719424491919423,0.015190833793779742
767,-0.5415607820633999,0.5719424496509593,0.015190833793779742
768,-0.5415607825224169,0.5719424501099764,0.015190833793779742
769,-0.541560782981434,0.5719424505689934,0.015190833793779742
770,-0.541560783440451,0.5719424510280104,0.015190833793779742
771,-0.5415607838994678,0.5719424514870273,0.015190833793779742
772,-0.5415607843584849,0.5719424519460443,0.015190833793779742
773,-0.5415607848175019,0.5719424524050614,0.015190833793779742
774,-0.541560785276519,0.5719424528640784,0.015190833793779742
775,-0.541560785735536,0.5719424533230955,0.015190833793779742
776,-0.541560786194553,0.5719424537821124,0.015190833793779742
777,-0.54156078665357,0.5719424542411294,0.015190833793779742
778,-0.5415607871125869,0.5719424547001464,0.015190833793779742
779,-0.541560787571604,0.5719424551591634,0.015190833793779742
780,-0.5415607880306209,0.5719424556181804,0.015190833793779742
781,-0.541560788489638,0.5719424560771974,0.015190833793779742
782,-0.541560788948655,0.5719424565362144,0.015190833793779742
783,-0.541560789407672,0.5719424569952315,0.015190833793779742
784,-0.541560789866689,0.5719424574542484,0.015190833793779742
785,-0.5415607903257059,0.5719424579132654,0.015190833793779742
786,-0.541560790784723,0.5719424583722824,0.015190833793779742
787,-0.54156079124374,0.5719424588312995,0.015190833793779742
788,-0.5415607917027571,0.5719424592903165,0.015190833793779742
789,-0.5415607921617741,0.5719424597493336,0.015190833793779742
790,-0.5415607926207909,0.5719424602083504,0.015190833793779742
791,-0.541560793079808,0.5719424606673674,0.015190833793779742
792,-0.541560793538825,0.5719424611263845,0.015190833793779742
793,-0.5415607939978421,0.5719424615854015,0.015190833793779742
794,-0.541560794456859,0.5719424620444185,0.015190833793779742
795,-0.5415607949158759,0.5719424625034354,0.015190833793779742
796,-0.541560795374893,0.5719424629624524,0.015190833793779742
797,-0.54156079583391,0.5719424634214695,0.015190833793779742
798,-0.5415607962929271,0.5719424638804865,0.015190833793779742
799,-0.541560796751944,0.5719424643395035,0.015190833793779742
800,-0.541560797210961,0.5719424647985204,0.015190833793779742
801,-0.541560797669978,0.5719424652575374,0.015190833793779742
802,-0.541560798128995,0.5719424657165545,0.015190833793779742
803,-0.541560798588012,0.5719424661755714,0.015190833793779742
804,-0.5415607990470289,0.5719424666345884,0.015190833793779742
805,-0.541560799506046,0.5719424670936054,0.015190833793779742
806,-0.541560799965063,0.5719424675526225,0.015190833793779742
807,-0.54156080042408,0.5719424680116394,0.015190833793779742
808,-0.541560800883097,0.5719424684706564,0.015190833793779742
809,-0.5415608013421139,0.5719424689296734,0.015190833793779742
810,-0.541560801801131,0.5719424693886904,0.015190833793779742
811,-0.5415608022601479,0.5719424698477074,0.015190833793779742
812,-0.541560802719165,0.5719424703067244,0.015190833793779742
813,-0.541560803178182,0.5719424707657415,0.015190833793779742
814,-0.5415608036371989,0.5719424712247584,0.015190833793779742
815,-0.5415608040962159,0.5719424716837753,0.015190833793779742
816,-0.5415608045552329,0.5719424721427924,0.015190833793779742
817,-0.54156080501425,0.5719424726018094,0.015190833793779742
818,-0.5415608054732669,0.5719424730608264,0.015190833793779742
819,-0.5415608059322838,0.5719424735198433,0.015190833793779742
820,-0.5415608063913009,0.5719424739788603,0.015190833793779742
821,-0.5415608068503179,0.5719424744378774,0.015190833793779742
822,-0.5415608073093349,0.5719424748968943,0.015190833793779742
823,-0.5415608077683519,0.5719424753559114,0.015190833793779742
824,-0.5415608082273689,0.5719424758149283,0.015190833793779742
825,-0.5415608086863858,0.5719424762739452,0.015190833793779742
826,-0.5415608091454028,0.5719424767329623,0.015190833793779742
827,-0.5415608096044199,0.5719424771919793,0.015190833793779742
828,-0.5415608100634368,0.5719424776509963,0.015190833793779742
829,-0.5415608105224538,0.5719424781100132,0.015190833793779742
830,-0.5415608109814708,0.5719424785690302,0.015190833793779742
831,-0.5415608114404877,0.5719424790280472,0.015190833793779742
832,-0.5415608118995048,0.5719424794870642,0.015190833793779742
833,-0.5415608123585217,0.5719424799460812,0.015190833793779742
834,-0.5415608128175387,0.5719424804050981,0.015190833793779742
835,-0.5415608132765557,0.5719424808641151,0.015190833793779742
836,-0.5415608137355727,0.5719424813231322,0.015190833793779742
837,-0.5415608141945897,0.5719424817821491,0.015190833793779742
838,-0.5415608146536066,0.5719424822411661,0.015190833793779742
839,-0.5415608151126236,0.571942482700183,0.015190833793779742
840,-0.5415608155716406,0.5719424831592,0.015190833793779742
841,-0.5415608160306576,0.5719424836182171,0.015190833793779742
842,-0.5415608164896746,0.571942484077234,0.015190833793779742
843,-0.5415608169486915,0.571942484536251,0.015190833793779742
844,-0.5415608174077086,0.571942484995268,0.015190833793779742
845,-0.5415608178667255,0.5719424854542849,0.015190833793779742
846,-0.5415608183257425,0.571942485913302,0.015190833793779742
847,-0.5415608187847595,0.5719424863723189,0.015190833793779742
848,-0.5415608192437764,0.5719424868313359,0.015190833793779742
849,-0.5415608197027935,0.5719424872903529,0.015190833793779742
850,-0.5415608201618104,0.5719424877493698,0.015190833793779742
851,-0.5415608206208274,0.5719424882083869,0.015190833793779742
852,-0.5415608210798444,0.5719424886674038,0.015190833793779742
853,-0.5415608215388613,0.5719424891264208,0.015190833793779742
854,-0.5415608219978784,0.5719424895854378,0.015190833793779742
855,-0.5415608224568953,0.5719424900444547,0.015190833793779742
856,-0.5415608229159123,0.5719424905034718,0.015190833793779742
857,-0.5415608233749293,0.5719424909624887,0.015190833793779742
858,-0.5415608238339462,0.5719424914215057,0.015190833793779742
859,-0.5415608242929631,0.5719424918805226,0.015190833793779742
860,-0.5415608247519802,0.5719424923395396,0.015190833793779742
861,-0.5415608252109972,0.5719424927985567,0.015190833793779742
862,-0.5415608256700142,0.5719424932575736,0.015190833793779742
863,-0.5415608261290311,0.5719424937165906,0.015190833793779742
864,-0.541560826588048,0.5719424941756075,0.015190833793779742
865,-0.5415608270470651,0.5719424946346245,0.015190833793779742
866,-0.541560827506082,0.5719424950936415,0.015190833793779742
867,-0.541560827965099,0.5719424955526584,0.015190833793779742
868,-0.5415608284241159,0.5719424960116753,0.015190833793779742
869,-0.541560828883133,0.5719424964706924,0.015190833793779742
870,-0.5415608293421499,0.5719424969297093,0.015190833793779742
871,-0.5415608298011669,0.5719424973887264,0.015190833793779742
872,-0.5415608302601838,0.5719424978477432,0.015190833793779742
873,-0.5415608307192008,0.5719424983067602,0.015190833793779742
874,-0.5415608311782177,0.5719424987657772,0.015190833793779742
875,-0.5415608316372348,0.5719424992247942,0.015190833793779742
876,-0.5415608320962517,0.5719424996838112,0.015190833793779742
877,-0.5415608325552687,0.5719425001428281,0.015190833793779742
878,-0.5415608330142856,0.571942500601845,0.015190833793779742
879,-0.5415608334733026,0.5719425010608621,0.015190833793779742
880,-0.5415608339323196,0.571942501519879,0.015190833793779742
881,-0.5415608343913366,0.5719425019788961,0.015190833793779742
882,-0.5415608348503534,0.5719425024379129,0.015190833793779742
883,-0.5415608353093705,0.5719425028969299,0.015190833793779742
884,-0.5415608357683874,0.5719425033559469,0.015190833793779742
885,-0.5415608362274045,0.5719425038149639,0.015190833793779742
886,-0.5415608366864214,0.5719425042739809,0.015190833793779742
887,-0.5415608371454383,0.5719425047329978,0.015190833793779742
888,-0.5415608376044553,0.5719425051920147,0.015190833793779742
889,-0.5415608380634723,0.5719425056510318,0.015190833793779742
890,-0.5415608385224893,0.5719425061100487,0.015190833793779742
891,-0.5415608389815063,0.5719425065690658,0.015190833793779742
892,-0.5415608394405231,0.5719425070280826,0.015190833793779742
893,-0.5415608398995402,0.5719425074870996,0.015190833793779742
894,-0.5415608403585571,0.5719425079461166,0.015190833793779742
895,-0.541560840817574,0.5719425084051335,0.015190833793779742
896,-0.5415608412765911,0.5719425088641505,0.015190833793779742
897,-0.5415608417356079,0.5719425093231674,0.015190833793779742
898,-0.541560842194625,0.5719425097821844,0.015190833793779742
899,-0.5415608426536419,0.5719425102412014,0.015190833793779742
900,-0.541560843112659,0.5719425107002184,0.015190833793779742
901,-0.5415608435716759,0.5719425111592353,0.015190833793779742
902,-0.5415608440306927,0.5719425116182522,0.015190833793779742
903,-0.5415608444897098,0.5719425120772692,0.015190833793779742
904,-0.5415608449487267,0.5719425125362861,0.015190833793779742
905,-0.5415608454077437,0.5719425129953032,0.015190833793779742
906,-0.5415608458667607,0.5719425134543201,0.015190833793779742
